idmanzana,ubigeo,distrito,codzona,codmzna,n_hogar,n_pob,estrato,estrato_label
070106018000810,070106,VENTANILLA,018,081,1,3,2,medio bajo
070106018000730,070106,VENTANILLA,018,073,21,83,3,medio
070106018000820,070106,VENTANILLA,018,082,8,39,3,medio
070106018000180,070106,VENTANILLA,018,018,13,54,2,medio bajo
070106018000760,070106,VENTANILLA,018,076,7,28,3,medio
070106018000720,070106,VENTANILLA,018,072,27,97,3,medio
070106018000750,070106,VENTANILLA,018,075,16,67,3,medio
070106037000250,070106,VENTANILLA,037,025,19,57,4,medio alto
070106018000740,070106,VENTANILLA,018,074,26,108,3,medio
070106018000830,070106,VENTANILLA,018,083,19,85,3,medio
07010601800023B,070106,VENTANILLA,018,023,30,112,2,medio bajo
070106018000710,070106,VENTANILLA,018,071,10,48,3,medio
070106018000660,070106,VENTANILLA,018,066,12,63,3,medio
070106018000070,070106,VENTANILLA,018,007,25,106,3,medio
070106018000460,070106,VENTANILLA,018,046,4,29,2,medio bajo
070106018000120,070106,VENTANILLA,018,012,30,134,3,medio
070106018000420,070106,VENTANILLA,018,042,10,39,2,medio bajo
070106018000170,070106,VENTANILLA,018,017,16,80,2,medio bajo
070106018000090,070106,VENTANILLA,018,009,29,135,3,medio
070106018000050,070106,VENTANILLA,018,005,31,120,3,medio
070106018000130,070106,VENTANILLA,018,013,13,40,2,medio bajo
070106018000110,070106,VENTANILLA,018,011,29,121,3,medio
070106018000060,070106,VENTANILLA,018,006,22,78,3,medio
070106073010240,070106,VENTANILLA,073,024,11,28,1,bajo
07010601800079L,070106,VENTANILLA,018,079,11,48,1,bajo
070106018000140,070106,VENTANILLA,018,014,14,61,2,medio bajo
070106050000240,070106,VENTANILLA,050,024,20,74,5,alto
070106073010430,070106,VENTANILLA,073,043,14,32,1,bajo
070106050000020,070106,VENTANILLA,050,002,21,61,5,alto
070106050000360,070106,VENTANILLA,050,036,23,87,5,alto
07010601800079B,070106,VENTANILLA,018,079,12,44,1,bajo
070106013000160,070106,VENTANILLA,013,016,21,83,2,medio bajo
07010607301044A,070106,VENTANILLA,073,044,8,37,1,bajo
070106013000260,070106,VENTANILLA,013,026,21,90,2,medio bajo
070106013000170,070106,VENTANILLA,013,017,24,101,2,medio bajo
07010605000036B,070106,VENTANILLA,050,036,3,10,5,alto
070106013000060,070106,VENTANILLA,013,006,20,86,2,medio bajo
070106013000080,070106,VENTANILLA,013,008,16,69,2,medio bajo
070106013000010,070106,VENTANILLA,013,001,32,122,2,medio bajo
070106013000400,070106,VENTANILLA,013,040,21,73,2,medio bajo
070106013000500,070106,VENTANILLA,013,050,8,23,2,medio bajo
070106081010150,070106,VENTANILLA,081,015,15,36,1,bajo
070106013000360,070106,VENTANILLA,013,036,16,62,2,medio bajo
070106013000190,070106,VENTANILLA,013,019,24,73,2,medio bajo
070106013000270,070106,VENTANILLA,013,027,13,64,2,medio bajo
070106081010110,070106,VENTANILLA,081,011,5,20,1,bajo
070106013000250,070106,VENTANILLA,013,025,16,63,2,medio bajo
070106013000180,070106,VENTANILLA,013,018,18,63,2,medio bajo
070106081010190,070106,VENTANILLA,081,019,24,80,1,bajo
070106063000140,070106,VENTANILLA,063,014,18,60,2,medio bajo
070106064000060,070106,VENTANILLA,064,006,16,58,1,bajo
07010601800043B,070106,VENTANILLA,018,043,5,24,1,bajo
070106064000070,070106,VENTANILLA,064,007,15,66,1,bajo
070106081010130,070106,VENTANILLA,081,013,11,21,1,bajo
07010601800043A,070106,VENTANILLA,018,043,8,33,2,medio bajo
07010601800040D,070106,VENTANILLA,018,040,6,27,1,bajo
070106063000300,070106,VENTANILLA,063,030,9,45,2,medio bajo
07010608101007A,070106,VENTANILLA,081,007,16,60,1,bajo
070106063000130,070106,VENTANILLA,063,013,15,60,2,medio bajo
070106063000310,070106,VENTANILLA,063,031,13,37,2,medio bajo
070106018000080,070106,VENTANILLA,018,008,27,100,3,medio
070106037000110,070106,VENTANILLA,037,011,43,156,4,medio alto
070106063000280,070106,VENTANILLA,063,028,14,51,2,medio bajo
070106064000390,070106,VENTANILLA,064,039,8,32,2,medio bajo
070106037000070,070106,VENTANILLA,037,007,45,169,4,medio alto
070106063000420,070106,VENTANILLA,063,042,9,30,2,medio bajo
070106063000020,070106,VENTANILLA,063,002,13,47,1,bajo
07010601800035C,070106,VENTANILLA,018,035,14,58,1,bajo
070106063000430,070106,VENTANILLA,063,043,15,59,2,medio bajo
070106063000010,070106,VENTANILLA,063,001,21,80,1,bajo
070106063000410,070106,VENTANILLA,063,041,13,48,2,medio bajo
070106063000110,070106,VENTANILLA,063,011,16,42,2,medio bajo
070106018000330,070106,VENTANILLA,018,033,5,19,1,bajo
07010601800037B,070106,VENTANILLA,018,037,8,39,1,bajo
07010601800045C,070106,VENTANILLA,018,045,11,43,2,medio bajo
07010601800067A,070106,VENTANILLA,018,067,17,66,1,bajo
070106018000410,070106,VENTANILLA,018,041,9,26,2,medio bajo
070106063000100,070106,VENTANILLA,063,010,19,75,2,medio bajo
070106018000840,070106,VENTANILLA,018,084,23,102,3,medio
070106018000920,070106,VENTANILLA,018,092,20,87,1,bajo
070106063000030,070106,VENTANILLA,063,003,13,54,2,medio bajo
070106063000040,070106,VENTANILLA,063,004,16,56,2,medio bajo
070106063000080,070106,VENTANILLA,063,008,13,32,2,medio bajo
070106063000340,070106,VENTANILLA,063,034,5,12,2,medio bajo
070106063000200,070106,VENTANILLA,063,020,11,55,2,medio bajo
07010601800047B,070106,VENTANILLA,018,047,12,40,1,bajo
070106018000550,070106,VENTANILLA,018,055,7,35,3,medio
070106064000460,070106,VENTANILLA,064,046,7,31,1,bajo
070106064000470,070106,VENTANILLA,064,047,14,56,1,bajo
070106064000480,070106,VENTANILLA,064,048,11,43,1,bajo
070106063000210,070106,VENTANILLA,063,021,11,38,2,medio bajo
07010601800079E,070106,VENTANILLA,018,079,10,38,1,bajo
070106018000240,070106,VENTANILLA,018,024,17,66,2,medio bajo
070106018000560,070106,VENTANILLA,018,056,4,14,3,medio
070106013000330,070106,VENTANILLA,013,033,4,15,2,medio bajo
070106063000090,070106,VENTANILLA,063,009,21,78,2,medio bajo
070106081010210,070106,VENTANILLA,081,021,20,52,1,bajo
070106081010220,070106,VENTANILLA,081,022,25,76,1,bajo
070106081010250,070106,VENTANILLA,081,025,18,55,1,bajo
070106081010230,070106,VENTANILLA,081,023,12,33,1,bajo
070106018000780,070106,VENTANILLA,018,078,14,62,1,bajo
070106050000200,070106,VENTANILLA,050,020,39,146,5,alto
070106018000250,070106,VENTANILLA,018,025,16,60,2,medio bajo
070106050000300,070106,VENTANILLA,050,030,12,26,5,alto
070106050000460,070106,VENTANILLA,050,046,24,78,5,alto
070106050000260,070106,VENTANILLA,050,026,12,50,5,alto
070106050000140,070106,VENTANILLA,050,014,31,111,5,alto
070106050000060,070106,VENTANILLA,050,006,20,79,5,alto
070106050000130,070106,VENTANILLA,050,013,28,120,5,alto
070106050000070,070106,VENTANILLA,050,007,20,82,5,alto
070106064000450,070106,VENTANILLA,064,045,3,9,1,bajo
070106050000050,070106,VENTANILLA,050,005,25,86,5,alto
070106050000190,070106,VENTANILLA,050,019,20,80,5,alto
070106050000040,070106,VENTANILLA,050,004,10,26,5,alto
070106050000440,070106,VENTANILLA,050,044,20,83,5,alto
070106050000290,070106,VENTANILLA,050,029,14,62,5,alto
070106064000540,070106,VENTANILLA,064,054,14,53,2,medio bajo
070106050000010,070106,VENTANILLA,050,001,19,69,5,alto
070106050000110,070106,VENTANILLA,050,011,26,77,5,alto
07010605000048C,070106,VENTANILLA,050,048,27,75,5,alto
070106050000030,070106,VENTANILLA,050,003,20,78,5,alto
070106050000150,070106,VENTANILLA,050,015,18,53,5,alto
070106050000350,070106,VENTANILLA,050,035,17,61,5,alto
070106050000340,070106,VENTANILLA,050,034,16,56,5,alto
070106063000490,070106,VENTANILLA,063,049,12,47,1,bajo
070106063000500,070106,VENTANILLA,063,050,13,53,1,bajo
070106050000490,070106,VENTANILLA,050,049,24,70,5,alto
070106064000410,070106,VENTANILLA,064,041,12,55,1,bajo
070106050000230,070106,VENTANILLA,050,023,20,92,5,alto
070106050000180,070106,VENTANILLA,050,018,14,50,5,alto
070106064000440,070106,VENTANILLA,064,044,10,29,1,bajo
070106013000290,070106,VENTANILLA,013,029,17,70,2,medio bajo
070106050000330,070106,VENTANILLA,050,033,21,78,5,alto
070106081010290,070106,VENTANILLA,081,029,13,54,1,bajo
070106050000100,070106,VENTANILLA,050,010,12,36,5,alto
070106050000320,070106,VENTANILLA,050,032,24,84,5,alto
07010607800001K,070106,VENTANILLA,078,001,7,23,1,bajo
070106079020510,070106,VENTANILLA,079,051,5,15,1,bajo
070106079020460,070106,VENTANILLA,079,046,5,24,1,bajo
070106081010260,070106,VENTANILLA,081,026,28,100,1,bajo
070106050000160,070106,VENTANILLA,050,016,5,14,5,alto
070106064000400,070106,VENTANILLA,064,040,9,38,2,medio bajo
07010607800001I,070106,VENTANILLA,078,001,6,15,1,bajo
07010607800001L,070106,VENTANILLA,078,001,11,40,1,bajo
070106064000030,070106,VENTANILLA,064,003,11,35,1,bajo
070106081010160,070106,VENTANILLA,081,016,9,28,1,bajo
07010601800041C,070106,VENTANILLA,018,041,9,42,2,medio bajo
070106013000410,070106,VENTANILLA,013,041,12,52,2,medio bajo
070106063000290,070106,VENTANILLA,063,029,11,48,2,medio bajo
070106013000340,070106,VENTANILLA,013,034,8,39,2,medio bajo
070106013000460,070106,VENTANILLA,013,046,16,56,2,medio bajo
07010601800047C,070106,VENTANILLA,018,047,3,13,1,bajo
07010600100044A,070106,VENTANILLA,001,044,1,8,2,medio bajo
070106001000430,070106,VENTANILLA,001,043,24,89,2,medio bajo
070106013000320,070106,VENTANILLA,013,032,11,48,2,medio bajo
070106013000450,070106,VENTANILLA,013,045,15,50,2,medio bajo
070106001000280,070106,VENTANILLA,001,028,23,94,2,medio bajo
070106001000420,070106,VENTANILLA,001,042,27,79,2,medio bajo
070106018000210,070106,VENTANILLA,018,021,6,25,2,medio bajo
070106001000170,070106,VENTANILLA,001,017,15,43,2,medio bajo
070106018000200,070106,VENTANILLA,018,020,14,51,2,medio bajo
070106018000150,070106,VENTANILLA,018,015,4,14,2,medio bajo
07010601800016A,070106,VENTANILLA,018,016,23,96,2,medio bajo
070106018000220,070106,VENTANILLA,018,022,6,31,2,medio bajo
07010601800030A,070106,VENTANILLA,018,030,1,6,1,bajo
07010607800001C,070106,VENTANILLA,078,001,7,12,1,bajo
070106001000070,070106,VENTANILLA,001,007,13,43,2,medio bajo
070106081010200,070106,VENTANILLA,081,020,23,82,1,bajo
070106001000080,070106,VENTANILLA,001,008,12,40,2,medio bajo
070106050000210,070106,VENTANILLA,050,021,20,75,5,alto
070106064000530,070106,VENTANILLA,064,053,16,53,2,medio bajo
070106037000440,070106,VENTANILLA,037,044,2,10,4,medio alto
070106050000430,070106,VENTANILLA,050,043,15,49,5,alto
07010600100060B,070106,VENTANILLA,001,060,21,98,2,medio bajo
070106037000200,070106,VENTANILLA,037,020,19,73,4,medio alto
070106037000340,070106,VENTANILLA,037,034,24,115,4,medio alto
070106037000130,070106,VENTANILLA,037,013,9,20,4,medio alto
07010601800045B,070106,VENTANILLA,018,045,3,13,2,medio bajo
070106037000320,070106,VENTANILLA,037,032,44,164,4,medio alto
07010601800035E,070106,VENTANILLA,018,035,2,8,1,bajo
07010601800040E,070106,VENTANILLA,018,040,5,16,1,bajo
070106037000210,070106,VENTANILLA,037,021,13,49,4,medio alto
070106037000230,070106,VENTANILLA,037,023,12,54,4,medio alto
070106037000150,070106,VENTANILLA,037,015,9,35,4,medio alto
07010600100060A,070106,VENTANILLA,001,060,20,71,2,medio bajo
070106078000120,070106,VENTANILLA,078,012,10,37,2,medio bajo
07010607800002C,070106,VENTANILLA,078,002,8,28,2,medio bajo
07010607800002B,070106,VENTANILLA,078,002,8,31,2,medio bajo
070106050000270,070106,VENTANILLA,050,027,12,44,5,alto
070106078000140,070106,VENTANILLA,078,014,12,28,2,medio bajo
070106078000040,070106,VENTANILLA,078,004,23,64,2,medio bajo
07010606900021A,070106,VENTANILLA,069,021,2,3,1,bajo
070106069000410,070106,VENTANILLA,069,041,27,108,2,medio bajo
070106078000030,070106,VENTANILLA,078,003,16,63,2,medio bajo
070106069000620,070106,VENTANILLA,069,062,19,59,2,medio bajo
070106078000050,070106,VENTANILLA,078,005,16,46,2,medio bajo
070106078000080,070106,VENTANILLA,078,008,12,42,2,medio bajo
070106069000230,070106,VENTANILLA,069,023,6,21,2,medio bajo
070106069000200,070106,VENTANILLA,069,020,8,17,1,bajo
070106069000120,070106,VENTANILLA,069,012,30,87,1,bajo
070106069000550,070106,VENTANILLA,069,055,1,1,2,medio bajo
070106069000210,070106,VENTANILLA,069,021,14,50,1,bajo
070106081010240,070106,VENTANILLA,081,024,11,34,1,bajo
070106069000240,070106,VENTANILLA,069,024,22,69,2,medio bajo
070106063000230,070106,VENTANILLA,063,023,11,35,2,medio bajo
070106013000300,070106,VENTANILLA,013,030,20,72,2,medio bajo
070106081010070,070106,VENTANILLA,081,007,13,46,1,bajo
070106037000180,070106,VENTANILLA,037,018,5,19,4,medio alto
070106055000300,070106,VENTANILLA,055,030,5,30,2,medio bajo
07010607800026J,070106,VENTANILLA,078,026,15,48,1,bajo
070106055000310,070106,VENTANILLA,055,031,1,6,2,medio bajo
070106037000120,070106,VENTANILLA,037,012,35,115,4,medio alto
07010601800079K,070106,VENTANILLA,018,079,10,41,1,bajo
070106078000170,070106,VENTANILLA,078,017,15,54,2,medio bajo
070106037000460,070106,VENTANILLA,037,046,35,139,4,medio alto
070106055000210,070106,VENTANILLA,055,021,10,26,2,medio bajo
070106055000030,070106,VENTANILLA,055,003,8,35,2,medio bajo
070106055000380,070106,VENTANILLA,055,038,7,31,2,medio bajo
070106055000140,070106,VENTANILLA,055,014,12,36,2,medio bajo
070106078000150,070106,VENTANILLA,078,015,15,62,2,medio bajo
07010601800079H,070106,VENTANILLA,018,079,6,22,1,bajo
070106055000040,070106,VENTANILLA,055,004,4,12,2,medio bajo
07010605500013A,070106,VENTANILLA,055,013,18,58,2,medio bajo
07010605500002A,070106,VENTANILLA,055,002,13,56,2,medio bajo
07010605500027D,070106,VENTANILLA,055,027,7,37,2,medio bajo
07010605500005C,070106,VENTANILLA,055,005,1,8,2,medio bajo
07010605500007A,070106,VENTANILLA,055,007,8,26,2,medio bajo
07010605500025A,070106,VENTANILLA,055,025,7,24,2,medio bajo
07010605500016A,070106,VENTANILLA,055,016,10,32,2,medio bajo
070106078000160,070106,VENTANILLA,078,016,18,49,2,medio bajo
070106055000120,070106,VENTANILLA,055,012,1,9,2,medio bajo
070106050000080,070106,VENTANILLA,050,008,30,110,5,alto
07010605500033B,070106,VENTANILLA,055,033,17,53,2,medio bajo
070106055000190,070106,VENTANILLA,055,019,9,29,2,medio bajo
070106055000240,070106,VENTANILLA,055,024,5,18,2,medio bajo
070106078000210,070106,VENTANILLA,078,021,21,72,2,medio bajo
07010605500016B,070106,VENTANILLA,055,016,11,40,2,medio bajo
07010605500002B,070106,VENTANILLA,055,002,4,11,2,medio bajo
07010605500005A,070106,VENTANILLA,055,005,7,10,2,medio bajo
070106018000850,070106,VENTANILLA,018,085,18,79,3,medio
070106055000230,070106,VENTANILLA,055,023,8,28,2,medio bajo
070106001000160,070106,VENTANILLA,001,016,24,95,2,medio bajo
070106078000220,070106,VENTANILLA,078,022,13,54,1,bajo
070106078000240,070106,VENTANILLA,078,024,8,32,2,medio bajo
070106078000280,070106,VENTANILLA,078,028,19,59,1,bajo
07010607800026E,070106,VENTANILLA,078,026,16,45,1,bajo
07010607800026D,070106,VENTANILLA,078,026,6,22,1,bajo
07010607800023B,070106,VENTANILLA,078,023,11,51,1,bajo
07010607800026L,070106,VENTANILLA,078,026,20,61,1,bajo
07010607800026H,070106,VENTANILLA,078,026,19,61,1,bajo
070106078000230,070106,VENTANILLA,078,023,14,55,1,bajo
07010607800026K,070106,VENTANILLA,078,026,20,67,1,bajo
070106078000270,070106,VENTANILLA,078,027,13,47,1,bajo
070106078000300,070106,VENTANILLA,078,030,18,64,1,bajo
07010607800026F,070106,VENTANILLA,078,026,14,52,1,bajo
070106078000340,070106,VENTANILLA,078,034,18,78,1,bajo
070106078000310,070106,VENTANILLA,078,031,21,70,1,bajo
07010605500009B,070106,VENTANILLA,055,009,6,17,2,medio bajo
07010607800026G,070106,VENTANILLA,078,026,11,54,1,bajo
070106078000290,070106,VENTANILLA,078,029,17,64,1,bajo
070106078000330,070106,VENTANILLA,078,033,17,67,1,bajo
070106078000350,070106,VENTANILLA,078,035,11,32,1,bajo
07010607800026A,070106,VENTANILLA,078,026,25,97,1,bajo
070106078000320,070106,VENTANILLA,078,032,14,40,1,bajo
070106078000390,070106,VENTANILLA,078,039,25,93,2,medio bajo
07010607800001R,070106,VENTANILLA,078,001,12,46,1,bajo
070106013000490,070106,VENTANILLA,013,049,23,90,2,medio bajo
070106013000350,070106,VENTANILLA,013,035,7,27,2,medio bajo
07010601300021B,070106,VENTANILLA,013,021,10,41,2,medio bajo
070106052000010,070106,VENTANILLA,052,001,16,69,4,medio alto
070106013000390,070106,VENTANILLA,013,039,21,76,2,medio bajo
070106052000550,070106,VENTANILLA,052,055,36,136,4,medio alto
07010607800002A,070106,VENTANILLA,078,002,9,24,2,medio bajo
07010601800078C,070106,VENTANILLA,018,078,6,26,1,bajo
070106078000130,070106,VENTANILLA,078,013,9,39,2,medio bajo
070106037000010,070106,VENTANILLA,037,001,1,3,4,medio alto
070106037000060,070106,VENTANILLA,037,006,64,217,4,medio alto
070106037000280,070106,VENTANILLA,037,028,22,76,4,medio alto
070106055000320,070106,VENTANILLA,055,032,8,36,2,medio bajo
070106037000140,070106,VENTANILLA,037,014,7,34,4,medio alto
070106055000490,070106,VENTANILLA,055,049,5,20,2,medio bajo
070106037000190,070106,VENTANILLA,037,019,5,23,4,medio alto
070106037000380,070106,VENTANILLA,037,038,57,202,4,medio alto
070106037000080,070106,VENTANILLA,037,008,23,72,4,medio alto
07010605500027A,070106,VENTANILLA,055,027,5,11,2,medio bajo
070106055000340,070106,VENTANILLA,055,034,10,37,2,medio bajo
07010605500036B,070106,VENTANILLA,055,036,6,22,2,medio bajo
070106037000430,070106,VENTANILLA,037,043,60,217,4,medio alto
070106055000500,070106,VENTANILLA,055,050,11,35,2,medio bajo
070106069000010,070106,VENTANILLA,069,001,11,18,2,medio bajo
070106037000170,070106,VENTANILLA,037,017,6,17,4,medio alto
070106052000030,070106,VENTANILLA,052,003,10,42,4,medio alto
07010605200009A,070106,VENTANILLA,052,009,1,3,4,medio alto
070106078000090,070106,VENTANILLA,078,009,18,64,2,medio bajo
07010605500025C,070106,VENTANILLA,055,025,4,20,2,medio bajo
070106078000110,070106,VENTANILLA,078,011,13,57,2,medio bajo
